freq_hz,gain_dB,coherence
2752.441,-54.6791,0.9998
2753.906,-54.6949,0.9998
2755.371,-54.6941,0.9998
2756.836,-54.6839,0.9996
2758.301,-54.6697,0.9997
2759.766,-54.6723,0.9998
2761.230,-54.6802,0.9998
2762.695,-54.6696,0.9998
2764.160,-54.6557,0.9998
2765.625,-54.6499,0.9998
2767.090,-54.6496,0.9998
2768.555,-54.6565,0.9998
2770.020,-54.6673,0.9998
2771.484,-54.6735,0.9998
2772.949,-54.6743,0.9998
2774.414,-54.6748,0.9998
2775.879,-54.6801,0.9998
2777.344,-54.6921,0.9998
2778.809,-54.7078,0.9998
2780.273,-54.7104,0.9998
2781.738,-54.6945,0.9998
2783.203,-54.6919,0.9998
2784.668,-54.6898,0.9998
2786.133,-54.6878,0.9998
2787.598,-54.7082,0.9998
2789.062,-54.7107,0.9998
2790.527,-54.6954,0.9998
2791.992,-54.6964,0.9998
2793.457,-54.6846,0.9998
2794.922,-54.6872,0.9998
2796.387,-54.6842,0.9998
2797.852,-54.6855,0.9998
2799.316,-54.7034,0.9998
2800.781,-54.6994,0.9997
2802.246,-54.6862,0.9997
2803.711,-54.6977,0.9998
2805.176,-54.6974,0.9998
2806.641,-54.6911,0.9997
2808.105,-54.6904,0.9998
2809.570,-54.7052,0.9998
2811.035,-54.7141,0.9998
2812.500,-54.7055,0.9997
2813.965,-54.7119,0.9997
2815.430,-54.7133,0.9997
2816.895,-54.7043,0.9997
2818.359,-54.7215,0.9998
2819.824,-54.7121,0.9997
2821.289,-54.7151,0.9997
2822.754,-54.7277,0.9997
2824.219,-54.7149,0.9997
2825.684,-54.7023,0.9997
2827.148,-54.7008,0.9997
2828.613,-54.7088,0.9997
2830.078,-54.7181,0.9997
2831.543,-54.7149,0.9997
2833.008,-54.7177,0.9997
2834.473,-54.7013,0.9996
2835.938,-54.7190,0.9997
2837.402,-54.7313,0.9997
2838.867,-54.7143,0.9997
2840.332,-54.7121,0.9997
2841.797,-54.7043,0.9996
2843.262,-54.7067,0.9997
2844.727,-54.6980,0.9997
2846.191,-54.7089,0.9996
2847.656,-54.7177,0.9996
2849.121,-54.7146,0.9996
2850.586,-54.7201,0.9997
2852.051,-54.7148,0.9996
2853.516,-54.7167,0.9996
2854.980,-54.7196,0.9996
2856.445,-54.6951,0.9995
2857.910,-54.6998,0.9996
2859.375,-54.6875,0.9996
2860.840,-54.7047,0.9995
2862.305,-54.7103,0.9996
2863.770,-54.6956,0.9995
2865.234,-54.6862,0.9995
2866.699,-54.6874,0.9995
2868.164,-54.6989,0.9996
2869.629,-54.6995,0.9994
2871.094,-54.6644,0.9995
2872.559,-54.6844,0.9995
2874.023,-54.7065,0.9995
2875.488,-54.6759,0.9996
2876.953,-54.6789,0.9994
2878.418,-54.6914,0.9994
2879.883,-54.6772,0.9995
2881.348,-54.6805,0.9995
2882.812,-54.6660,0.9995
2884.277,-54.6678,0.9995
2885.742,-54.6723,0.9995
2887.207,-54.6732,0.9995
2888.672,-54.6708,0.9995
2890.137,-54.6633,0.9994
2891.602,-54.6933,0.9995
2893.066,-54.6858,0.9996
2894.531,-54.6747,0.9995
2895.996,-54.6714,0.9994
2897.461,-54.6608,0.9995
2898.926,-54.6490,0.9996
2900.391,-54.6570,0.9995
2901.855,-54.6655,0.9995
2903.320,-54.6644,0.9995
2904.785,-54.6546,0.9995
2906.250,-54.6547,0.9996
2907.715,-54.6718,0.9996
2909.180,-54.6689,0.9996
2910.645,-54.6542,0.9995
2912.109,-54.6532,0.9996
2913.574,-54.6552,0.9996
2915.039,-54.6584,0.9995
2916.504,-54.6604,0.9996
2917.969,-54.6494,0.9995
2919.434,-54.6462,0.9995
2920.898,-54.6748,0.9996
2922.363,-54.6693,0.9996
2923.828,-54.6549,0.9996
2925.293,-54.6339,0.9997
2926.758,-54.6519,0.9996
2928.223,-54.6707,0.9996
2929.688,-54.6484,0.9996
2931.152,-54.6548,0.9996
2932.617,-54.6678,0.9997
2934.082,-54.6596,0.9997
2935.547,-54.6693,0.9997
2937.012,-54.6504,0.9997
2938.477,-54.6375,0.9997
2939.941,-54.6364,0.9997
2941.406,-54.6536,0.9997
2942.871,-54.6473,0.9998
2944.336,-54.6465,0.9997
2945.801,-54.6569,0.9997
2947.266,-54.6518,0.9997
2948.730,-54.6382,0.9997
2950.195,-54.6425,0.9998
2951.660,-54.6463,0.9997
2953.125,-54.6538,0.9997
2954.590,-54.6593,0.9998
2956.055,-54.6590,0.9997
2957.520,-54.6561,0.9997
2958.984,-54.6595,0.9998
2960.449,-54.6565,0.9998
2961.914,-54.6553,0.9997
2963.379,-54.6659,0.9997
2964.844,-54.6520,0.9998
2966.309,-54.6476,0.9998
2967.773,-54.6582,0.9997
2969.238,-54.6526,0.9997
2970.703,-54.6465,0.9997
2972.168,-54.6519,0.9998
2973.633,-54.6668,0.9997
2975.098,-54.6690,0.9998
2976.562,-54.6652,0.9998
2978.027,-54.6708,0.9998
2979.492,-54.6751,0.9998
2980.957,-54.6671,0.9998
2982.422,-54.6567,0.9997
2983.887,-54.6475,0.9997
2985.352,-54.6530,0.9998
2986.816,-54.6573,0.9998
2988.281,-54.6631,0.9998
2989.746,-54.6731,0.9998
2991.211,-54.6784,0.9998
2992.676,-54.6731,0.9998
2994.141,-54.6676,0.9998
2995.605,-54.6744,0.9998
2997.070,-54.6783,0.9998
2998.535,-54.6717,0.9998
3000.000,-54.6728,0.9998
3001.465,-54.6806,0.9998
3002.930,-54.6837,0.9998
3004.395,-54.6869,0.9998
3005.859,-54.6869,0.9998
3007.324,-54.6883,0.9998
3008.789,-54.6919,0.9998
3010.254,-54.6862,0.9998
3011.719,-54.6818,0.9998
3013.184,-54.6784,0.9998
3014.648,-54.6849,0.9998
3016.113,-54.6990,0.9998
3017.578,-54.6950,0.9998
3019.043,-54.6910,0.9998
3020.508,-54.6894,0.9998
3021.973,-54.6958,0.9998
3023.438,-54.7082,0.9997
3024.902,-54.7007,0.9997
3026.367,-54.6874,0.9997
3027.832,-54.6757,0.9998
3029.297,-54.6793,0.9998
3030.762,-54.6880,0.9998
3032.227,-54.6842,0.9997
3033.691,-54.6788,0.9997
3035.156,-54.6798,0.9998
3036.621,-54.6922,0.9998
3038.086,-54.7087,0.9998
3039.551,-54.7118,0.9998
3041.016,-54.7017,0.9998
3042.480,-54.6921,0.9998
3043.945,-54.6754,0.9997
3045.410,-54.6774,0.9998
3046.875,-54.6862,0.9998
3048.340,-54.7019,0.9997
3049.805,-54.7068,0.9997
3051.270,-54.7150,0.9997
3052.734,-54.7156,0.9998
3054.199,-54.6941,0.9997
3055.664,-54.7014,0.9997
3057.129,-54.7292,0.9997
3058.594,-54.7139,0.9997
3060.059,-54.7028,0.9997
3061.523,-54.6903,0.9997
3062.988,-54.6864,0.9997
3064.453,-54.7244,0.9997
3065.918,-54.7030,0.9997
3067.383,-54.7054,0.9996
3068.848,-54.7207,0.9996
3070.312,-54.7068,0.9997
3071.777,-54.6938,0.9997
3073.242,-54.7060,0.9997
3074.707,-54.6895,0.9996
3076.172,-54.7073,0.9996
3077.637,-54.7162,0.9996
3079.102,-54.7038,0.9996
3080.566,-54.7312,0.9997
3082.031,-54.7049,0.9996
3083.496,-54.6876,0.9996
3084.961,-54.6850,0.9996
3086.426,-54.7112,0.9997
3087.891,-54.7100,0.9996
3089.355,-54.7077,0.9996
3090.820,-54.6980,0.9995
3092.285,-54.7222,0.9996
3093.750,-54.7251,0.9996
3095.215,-54.7211,0.9996
3096.680,-54.7232,0.9996
3098.145,-54.7164,0.9996
3099.609,-54.7016,0.9996
3101.074,-54.7134,0.9995
3102.539,-54.7163,0.9995
3104.004,-54.6920,0.9995
3105.469,-54.7054,0.9995
3106.934,-54.7176,0.9994
3108.398,-54.7156,0.9994
3109.863,-54.6891,0.9996
3111.328,-54.7026,0.9996
3112.793,-54.6931,0.9995
3114.258,-54.7137,0.9995
3115.723,-54.7281,0.9992
3117.188,-54.7074,0.9987
3118.652,-54.6829,0.9993
3120.117,-54.6854,0.9995
3121.582,-54.6694,0.9995
3123.047,-54.6884,0.9995
3124.512,-54.6873,0.9995
3125.977,-54.6738,0.9995
3127.441,-54.6781,0.9996
3128.906,-54.6657,0.9995
3130.371,-54.6629,0.9995
3131.836,-54.6803,0.9995
3133.301,-54.6732,0.9994
3134.766,-54.6775,0.9994
3136.230,-54.6575,0.9994
3137.695,-54.6327,0.9995
3139.160,-54.6597,0.9995
3140.625,-54.6615,0.9996
3142.090,-54.6602,0.9996
3143.555,-54.6635,0.9995
3145.020,-54.6790,0.9995
3146.484,-54.6785,0.9995
3147.949,-54.6475,0.9996
3149.414,-54.6606,0.9996
3150.879,-54.6458,0.9995
3152.344,-54.6434,0.9994
3153.809,-54.6628,0.9996
3155.273,-54.6519,0.9996
3156.738,-54.6974,0.9995
3158.203,-54.6731,0.9996
3159.668,-54.6667,0.9995
3161.133,-54.6545,0.9995
3162.598,-54.6495,0.9995
3164.062,-54.6618,0.9995
3165.527,-54.6417,0.9996
3166.992,-54.6541,0.9996
3168.457,-54.6533,0.9996
3169.922,-54.6447,0.9996
3171.387,-54.6509,0.9996
3172.852,-54.6459,0.9996
3174.316,-54.6444,0.9996
3175.781,-54.6204,0.9996
3177.246,-54.6130,0.9996
3178.711,-54.6316,0.9996
3180.176,-54.6422,0.9996
3181.641,-54.6612,0.9996
3183.105,-54.6576,0.9996
3184.570,-54.6584,0.9997
3186.035,-54.6489,0.9996
3187.500,-54.6313,0.9997
3188.965,-54.6372,0.9996
3190.430,-54.6536,0.9997
3191.895,-54.6558,0.9998
3193.359,-54.6610,0.9997
3194.824,-54.6499,0.9997
3196.289,-54.6567,0.9997
3197.754,-54.6403,0.9997
3199.219,-54.6479,0.9997
3200.684,-54.6646,0.9998
3202.148,-54.6604,0.9998
3203.613,-54.6610,0.9997
3205.078,-54.6551,0.9997
3206.543,-54.6460,0.9998
3208.008,-54.6412,0.9997
3209.473,-54.6483,0.9997
3210.938,-54.6442,0.9998
3212.402,-54.6413,0.9997
3213.867,-54.6520,0.9997
3215.332,-54.6442,0.9998
3216.797,-54.6428,0.9998
3218.262,-54.6622,0.9998
3219.727,-54.6736,0.9998
3221.191,-54.6601,0.9998
3222.656,-54.6408,0.9998
3224.121,-54.6516,0.9998
3225.586,-54.6672,0.9997
3227.051,-54.6740,0.9997
3228.516,-54.6793,0.9997
3229.980,-54.6703,0.9998
3231.445,-54.6617,0.9998
3232.910,-54.6658,0.9997
3234.375,-54.6735,0.9998
3235.840,-54.6531,0.9993
3237.305,-54.6371,0.9991
3238.770,-54.6541,0.9998
3240.234,-54.6600,0.9998
3241.699,-54.6606,0.9998
3243.164,-54.6711,0.9998
3244.629,-54.6682,0.9998
3246.094,-54.6613,0.9998
3247.559,-54.6565,0.9998
3249.023,-54.6646,0.9998
3250.488,-54.6808,0.9998
3251.953,-54.6869,0.9998
3253.418,-54.6789,0.9998
3254.883,-54.6744,0.9998
3256.348,-54.6846,0.9998
3257.812,-54.6884,0.9998
3259.277,-54.6814,0.9997
3260.742,-54.6750,0.9998
3262.207,-54.6755,0.9998
3263.672,-54.6771,0.9998
3265.137,-54.6810,0.9998
3266.602,-54.6937,0.9998
3268.066,-54.7042,0.9998
3269.531,-54.7068,0.9998
3270.996,-54.7031,0.9998
3272.461,-54.6941,0.9997
3273.926,-54.6855,0.9998
3275.391,-54.6904,0.9998
3276.855,-54.6936,0.9998
3278.320,-54.6900,0.9998
3279.785,-54.6906,0.9998
3281.250,-54.6874,0.9997
3282.715,-54.6816,0.9998
3284.180,-54.6850,0.9998
3285.645,-54.6970,0.9998
3287.109,-54.6997,0.9998
3288.574,-54.6886,0.9998
3290.039,-54.6885,0.9998
3291.504,-54.6971,0.9998
3292.969,-54.6987,0.9998
3294.434,-54.6962,0.9997
3295.898,-54.7059,0.9997
3297.363,-54.7081,0.9997
3298.828,-54.7138,0.9997
3300.293,-54.7167,0.9997
3301.758,-54.7055,0.9998
3303.223,-54.7133,0.9997
3304.688,-54.7149,0.9997
3306.152,-54.7185,0.9998
3307.617,-54.7145,0.9998
3309.082,-54.7127,0.9997
3310.547,-54.7179,0.9997
3312.012,-54.7131,0.9998
3313.477,-54.7063,0.9997
3314.941,-54.6844,0.9997
3316.406,-54.7018,0.9998
3317.871,-54.7081,0.9998
3319.336,-54.7054,0.9997
3320.801,-54.7105,0.9997
3322.266,-54.7112,0.9997
3323.730,-54.7058,0.9996
3325.195,-54.7123,0.9997
3326.660,-54.7154,0.9996
3328.125,-54.7151,0.9996
3329.590,-54.7145,0.9997
3331.055,-54.7146,0.9997
3332.520,-54.7319,0.9997
3333.984,-54.7395,0.9997
3335.449,-54.7221,0.9997
3336.914,-54.7182,0.9997
3338.379,-54.7128,0.9996
3339.844,-54.7147,0.9997
3341.309,-54.7068,0.9996
3342.773,-54.7038,0.9996
3344.238,-54.7110,0.9996
3345.703,-54.7221,0.9996
3347.168,-54.7162,0.9997
3348.633,-54.7302,0.9996
3350.098,-54.7283,0.9995
3351.562,-54.7185,0.9997
3353.027,-54.7166,0.9996
3354.492,-54.7036,0.9996
3355.957,-54.7305,0.9986
3357.422,-54.7375,0.9985
3358.887,-54.7135,0.9995
3360.352,-54.7140,0.9996
3361.816,-54.7262,0.9995
3363.281,-54.6918,0.9995
3364.746,-54.6907,0.9995
3366.211,-54.6938,0.9995
3367.676,-54.6950,0.9995
3369.141,-54.7063,0.9996
3370.605,-54.6926,0.9996
3372.070,-54.7106,0.9995
3373.535,-54.7047,0.9995
3375.000,-54.7100,0.9996
3376.465,-54.7047,0.9996
3377.930,-54.7218,0.9995
3379.395,-54.6954,0.9995
3380.859,-54.6803,0.9995
3382.324,-54.7094,0.9995
3383.789,-54.6967,0.9994
3385.254,-54.7190,0.9994
3386.719,-54.6948,0.9993
3388.184,-54.7145,0.9994
3389.648,-54.6975,0.9995
3391.113,-54.6754,0.9994
3392.578,-54.6633,0.9994
3394.043,-54.7076,0.9993
3395.508,-54.6823,0.9994
3396.973,-54.6602,0.9994
3398.438,-54.6900,0.9994
3399.902,-54.6988,0.9993
3401.367,-54.7003,0.9994
3402.832,-54.6843,0.9995
3404.297,-54.7004,0.9995
3405.762,-54.7135,0.9995
3407.227,-54.6716,0.9994
3408.691,-54.6706,0.9993
3410.156,-54.6604,0.9994
3411.621,-54.6683,0.9995
3413.086,-54.6624,0.9995
3414.551,-54.6499,0.9995
3416.016,-54.6416,0.9995
3417.480,-54.6634,0.9995
3418.945,-54.6697,0.9995
3420.410,-54.6701,0.9995
3421.875,-54.6665,0.9995
3423.340,-54.6646,0.9995
3424.805,-54.6469,0.9995
3426.270,-54.6499,0.9994
3427.734,-54.6721,0.9995
3429.199,-54.6721,0.9996
3430.664,-54.6424,0.9995
3432.129,-54.6495,0.9995
3433.594,-54.6321,0.9996
3435.059,-54.6446,0.9996
3436.523,-54.6584,0.9996
3437.988,-54.6539,0.9995
3439.453,-54.6563,0.9995
3440.918,-54.6319,0.9996
3442.383,-54.6443,0.9995
3443.848,-54.6610,0.9996
3445.312,-54.6625,0.9996
3446.777,-54.6624,0.9996
3448.242,-54.6600,0.9996
3449.707,-54.6399,0.9997
3451.172,-54.6301,0.9997
3452.637,-54.6370,0.9997
3454.102,-54.6568,0.9996
3455.566,-54.6453,0.9996
3457.031,-54.6515,0.9996
3458.496,-54.6634,0.9996
3459.961,-54.6630,0.9996
3461.426,-54.6701,0.9997
3462.891,-54.6722,0.9997
3464.355,-54.6565,0.9996
3465.820,-54.6690,0.9996
3467.285,-54.6576,0.9996
3468.750,-54.6439,0.9997
3470.215,-54.6540,0.9996
3471.680,-54.6596,0.9997
3473.145,-54.6537,0.9997
3474.609,-54.6507,0.9997
3476.074,-54.6614,0.9990
3477.539,-54.6607,0.9993
3479.004,-54.6624,0.9997
3480.469,-54.6775,0.9997
3481.934,-54.6728,0.9997
3483.398,-54.6677,0.9997
3484.863,-54.6586,0.9997
3486.328,-54.6577,0.9997
3487.793,-54.6686,0.9997
3489.258,-54.6706,0.9997
3490.723,-54.6685,0.9997
3492.188,-54.6651,0.9997
3493.652,-54.6625,0.9998
3495.117,-54.6616,0.9998
3496.582,-54.6668,0.9997
3498.047,-54.6694,0.9997
3499.512,-54.6578,0.9997
3500.977,-54.6629,0.9997
3502.441,-54.6604,0.9997
3503.906,-54.6716,0.9997
3505.371,-54.6792,0.9998
3506.836,-54.6785,0.9998
3508.301,-54.6789,0.9998
3509.766,-54.6678,0.9998
3511.230,-54.6691,0.9998
3512.695,-54.6748,0.9998
3514.160,-54.6863,0.9998
3515.625,-54.6886,0.9998
3517.090,-54.6704,0.9998
3518.555,-54.6667,0.9998
3520.020,-54.6728,0.9997
3521.484,-54.6767,0.9998
3522.949,-54.6725,0.9998
3524.414,-54.6676,0.9998
3525.879,-54.6788,0.9998
3527.344,-54.6818,0.9998
3528.809,-54.6732,0.9997
3530.273,-54.6778,0.9998
3531.738,-54.6855,0.9998
3533.203,-54.6830,0.9998
3534.668,-54.6823,0.9997
3536.133,-54.6753,0.9998
3537.598,-54.6671,0.9998
3539.062,-54.6718,0.9997
3540.527,-54.6796,0.9997
3541.992,-54.6957,0.9997
3543.457,-54.7097,0.9998
3544.922,-54.7000,0.9998
3546.387,-54.6931,0.9998
3547.852,-54.6957,0.9998
3549.316,-54.6897,0.9998
3550.781,-54.6889,0.9997
3552.246,-54.6958,0.9997
3553.711,-54.6932,0.9997
3555.176,-54.6870,0.9998
3556.641,-54.6886,0.9997
3558.105,-54.6985,0.9997
3559.570,-54.7068,0.9997
3561.035,-54.7003,0.9998
3562.500,-54.6973,0.9997
3563.965,-54.7042,0.9998
3565.430,-54.7031,0.9998
3566.895,-54.6924,0.9998
3568.359,-54.6795,0.9998
3569.824,-54.6828,0.9998
3571.289,-54.6886,0.9997
3572.754,-54.6845,0.9997
3574.219,-54.6842,0.9997
3575.684,-54.6874,0.9997
3577.148,-54.6947,0.9998
3578.613,-54.7062,0.9997
3580.078,-54.7046,0.9997
3581.543,-54.7018,0.9997
3583.008,-54.7116,0.9997
3584.473,-54.7090,0.9997
3585.938,-54.7119,0.9997
3587.402,-54.7093,0.9997
3588.867,-54.7105,0.9997
3590.332,-54.7190,0.9997
3591.797,-54.7023,0.9997
3593.262,-54.7042,0.9997
3594.727,-54.7148,0.9997
3596.191,-54.7149,0.9995
3597.656,-54.7116,0.9996
3599.121,-54.7109,0.9997
3600.586,-54.7069,0.9996
3602.051,-54.7081,0.9996
3603.516,-54.7036,0.9996
3604.980,-54.7037,0.9996
3606.445,-54.7059,0.9996
3607.910,-54.7196,0.9996
3609.375,-54.7077,0.9996
3610.840,-54.7060,0.9996
3612.305,-54.7145,0.9996
3613.770,-54.7259,0.9996
3615.234,-54.7265,0.9996
3616.699,-54.7186,0.9996
3618.164,-54.7271,0.9996
3619.629,-54.7164,0.9996
3621.094,-54.7147,0.9996
3622.559,-54.7066,0.9996
3624.023,-54.7029,0.9996
3625.488,-54.6934,0.9996
3626.953,-54.6764,0.9996
3628.418,-54.6923,0.9995
3629.883,-54.7029,0.9996
3631.348,-54.7274,0.9996
3632.812,-54.7129,0.9995
3634.277,-54.6990,0.9995
3635.742,-54.6945,0.9996
3637.207,-54.7082,0.9996
3638.672,-54.6997,0.9996
3640.137,-54.7052,0.9995
3641.602,-54.7190,0.9995
3643.066,-54.7120,0.9995
3644.531,-54.7058,0.9995
3645.996,-54.7103,0.9995
3647.461,-54.7355,0.9996
3648.926,-54.7070,0.9995
3650.391,-54.7085,0.9995
3651.855,-54.7005,0.9994
3653.320,-54.7140,0.9995
3654.785,-54.6991,0.9995
3656.250,-54.6942,0.9995
3657.715,-54.7236,0.9995
3659.180,-54.7148,0.9993
3660.645,-54.7125,0.9994
3662.109,-54.6999,0.9994
3663.574,-54.6936,0.9994
3665.039,-54.7056,0.9994
3666.504,-54.7202,0.9995
3667.969,-54.7183,0.9995
3669.434,-54.6971,0.9994
3670.898,-54.7109,0.9995
3672.363,-54.7286,0.9995
3673.828,-54.7164,0.9995
3675.293,-54.6911,0.9995
3676.758,-54.6847,0.9994
3678.223,-54.6892,0.9994
3679.688,-54.6955,0.9993
3681.152,-54.6876,0.9994
3682.617,-54.7062,0.9995
3684.082,-54.6802,0.9995
3685.547,-54.6691,0.9994
3687.012,-54.7192,0.9994
3688.477,-54.6766,0.9994
3689.941,-54.6553,0.9993
3691.406,-54.7184,0.9993
3692.871,-54.6969,0.9995
3694.336,-54.6749,0.9995
3695.801,-54.6591,0.9994
3697.266,-54.6650,0.9993
3698.730,-54.6573,0.9994
3700.195,-54.6808,0.9995
3701.660,-54.6612,0.9994
3703.125,-54.6578,0.9994
3704.590,-54.6655,0.9995
3706.055,-54.6533,0.9995
3707.520,-54.6604,0.9995
3708.984,-54.6774,0.9994
3710.449,-54.6699,0.9994
3711.914,-54.6540,0.9995
3713.379,-54.6523,0.9994
3714.844,-54.6476,0.9994
3716.309,-54.6403,0.9994
3717.773,-54.6366,0.9995
3719.238,-54.6637,0.9995
3720.703,-54.6543,0.9995
3722.168,-54.6573,0.9996
3723.633,-54.6629,0.9996
3725.098,-54.6477,0.9996
3726.562,-54.6558,0.9995
3728.027,-54.6561,0.9996
3729.492,-54.6774,0.9996
3730.957,-54.6593,0.9995
3732.422,-54.6488,0.9996
3733.887,-54.6519,0.9995
3735.352,-54.6628,0.9995
3736.816,-54.6514,0.9995
3738.281,-54.6469,0.9996
3739.746,-54.6459,0.9996
3741.211,-54.6622,0.9996
3742.676,-54.6463,0.9996
3744.141,-54.6255,0.9996
3745.605,-54.6262,0.9996
3747.070,-54.6264,0.9996
3748.535,-54.6420,0.9996
3750.000,-54.6476,0.9996
3751.465,-54.6637,0.9996
3752.930,-54.6545,0.9995
3754.395,-54.6649,0.9996
3755.859,-54.6686,0.9996
3757.324,-54.6297,0.9996
3758.789,-54.6540,0.9996
3760.254,-54.6781,0.9997
3761.719,-54.6709,0.9996
3763.184,-54.6377,0.9997
3764.648,-54.6520,0.9997
3766.113,-54.6532,0.9996
3767.578,-54.6519,0.9996
3769.043,-54.6367,0.9997
3770.508,-54.6546,0.9997
3771.973,-54.6675,0.9997
3773.438,-54.6515,0.9997
3774.902,-54.6543,0.9997
3776.367,-54.6435,0.9997
3777.832,-54.6503,0.9998
3779.297,-54.6572,0.9997
3780.762,-54.6518,0.9997
3782.227,-54.6551,0.9997
3783.691,-54.6739,0.9998
3785.156,-54.6899,0.9996
3786.621,-54.6787,0.9997
3788.086,-54.6632,0.9997
3789.551,-54.6493,0.9997
3791.016,-54.6531,0.9997
3792.480,-54.6677,0.9998
3793.945,-54.6824,0.9998
3795.410,-54.6764,0.9998
3796.875,-54.6643,0.9998
3798.340,-54.6715,0.9998
3799.805,-54.6648,0.9997
3801.270,-54.6544,0.9997
3802.734,-54.6638,0.9997
3804.199,-54.6726,0.9998
3805.664,-54.6843,0.9997
3807.129,-54.6831,0.9997
3808.594,-54.6708,0.9997
3810.059,-54.6669,0.9997
3811.523,-54.6765,0.9998
3812.988,-54.6873,0.9998
3814.453,-54.6895,0.9998
3815.918,-54.6887,0.9997
3817.383,-54.6827,0.9997
3818.848,-54.6758,0.9998
3820.312,-54.6769,0.9998
3821.777,-54.6834,0.9998
3823.242,-54.6799,0.9997
3824.707,-54.6772,0.9998
3826.172,-54.6862,0.9997
3827.637,-54.6908,0.9997
3829.102,-54.6918,0.9997
3830.566,-54.6949,0.9998
3832.031,-54.6904,0.9998
3833.496,-54.6749,0.9998
3834.961,-54.6762,0.9996
3836.426,-54.6927,0.9993
3837.891,-54.6835,0.9997
3839.355,-54.6747,0.9997
3840.820,-54.6943,0.9997
3842.285,-54.7023,0.9998
3843.750,-54.6938,0.9998
3845.215,-54.6955,0.9998
3846.680,-54.7030,0.9998
3848.145,-54.6964,0.9997
3849.609,-54.6832,0.9997
3851.074,-54.6813,0.9997
3852.539,-54.6826,0.9997
3854.004,-54.6841,0.9997
3855.469,-54.6812,0.9998
3856.934,-54.6745,0.9998
3858.398,-54.6740,0.9998
3859.863,-54.6874,0.9997
3861.328,-54.7103,0.9997
3862.793,-54.7092,0.9998
3864.258,-54.6869,0.9998
3865.723,-54.6763,0.9997
3867.188,-54.6861,0.9997
3868.652,-54.6934,0.9997
3870.117,-54.6991,0.9996
3871.582,-54.7098,0.9997
3873.047,-54.7095,0.9997
3874.512,-54.7070,0.9997
3875.977,-54.7080,0.9997
3877.441,-54.7211,0.9997
3878.906,-54.7148,0.9997
3880.371,-54.7119,0.9997
3881.836,-54.7218,0.9998
3883.301,-54.7287,0.9997
3884.766,-54.7172,0.9997
3886.230,-54.7068,0.9997
3887.695,-54.7137,0.9997
3889.160,-54.7143,0.9997
3890.625,-54.7339,0.9997
3892.090,-54.7355,0.9997
3893.555,-54.7084,0.9998
3895.020,-54.7092,0.9997
3896.484,-54.7274,0.9997
3897.949,-54.7097,0.9997
3899.414,-54.6724,0.9997
3900.879,-54.6802,0.9997
3902.344,-54.7080,0.9997
3903.809,-54.7244,0.9997
3905.273,-54.7309,0.9997
3906.738,-54.7341,0.9997
3908.203,-54.7337,0.9997
3909.668,-54.7061,0.9997
3911.133,-54.7029,0.9996
3912.598,-54.7192,0.9996
3914.062,-54.7247,0.9996
3915.527,-54.7104,0.9997
3916.992,-54.7145,0.9996
3918.457,-54.7143,0.9996
3919.922,-54.7100,0.9996
3921.387,-54.7241,0.9997
3922.852,-54.7232,0.9996
3924.316,-54.7084,0.9996
3925.781,-54.6972,0.9996
3927.246,-54.7196,0.9997
3928.711,-54.7205,0.9997
3930.176,-54.7137,0.9997
3931.641,-54.7199,0.9996
3933.105,-54.7167,0.9996
3934.570,-54.7296,0.9996
3936.035,-54.7331,0.9996
3937.500,-54.7135,0.9995
3938.965,-54.7088,0.9995
3940.430,-54.7104,0.9995
3941.895,-54.7325,0.9997
3943.359,-54.7095,0.9997
3944.824,-54.7138,0.9996
3946.289,-54.7313,0.9996
3947.754,-54.7153,0.9995
3949.219,-54.7269,0.9995
3950.684,-54.7018,0.9995
3952.148,-54.7127,0.9994
3953.613,-54.7234,0.9994
3955.078,-54.7094,0.9988
3956.543,-54.6913,0.9982
3958.008,-54.7215,0.9993
3959.473,-54.7172,0.9994
3960.938,-54.7082,0.9994
3962.402,-54.6868,0.9995
3963.867,-54.7100,0.9994
3965.332,-54.7056,0.9994
3966.797,-54.7020,0.9994
3968.262,-54.7052,0.9993
3969.727,-54.6969,0.9993
3971.191,-54.6883,0.9993
3972.656,-54.6917,0.9993
3974.121,-54.6937,0.9993
3975.586,-54.7267,0.9994
3977.051,-54.7151,0.9994
3978.516,-54.7004,0.9994
3979.980,-54.7076,0.9993
3981.445,-54.6920,0.9994
3982.910,-54.6984,0.9993
3984.375,-54.7105,0.9994
3985.840,-54.6962,0.9994
3987.305,-54.6811,0.9993
3988.770,-54.7231,0.9993
3990.234,-54.6975,0.9994
3991.699,-54.6973,0.9995
3993.164,-54.6984,0.9993
3994.629,-54.6638,0.9994
3996.094,-54.6876,0.9995
3997.559,-54.7024,0.9994
3999.023,-54.6838,0.9994
4000.488,-54.6681,0.9995
4001.953,-54.6828,0.9994
4003.418,-54.6786,0.9993
4004.883,-54.6901,0.9993
4006.348,-54.7085,0.9994
4007.812,-54.6698,0.9994
4009.277,-54.6495,0.9993
4010.742,-54.6611,0.9993
4012.207,-54.6821,0.9994
4013.672,-54.6411,0.9994
4015.137,-54.6917,0.9995
4016.602,-54.6770,0.9994
4018.066,-54.6684,0.9994
4019.531,-54.6539,0.9993
4020.996,-54.6704,0.9994
4022.461,-54.6746,0.9994
4023.926,-54.6907,0.9993
4025.391,-54.6634,0.9994
4026.855,-54.6417,0.9995
4028.320,-54.6818,0.9994
4029.785,-54.6644,0.9994
4031.250,-54.6718,0.9994
