freq_hz,diff_nette_dB
4845.703,-0.0750
4847.168,-0.0749
4848.633,-0.0749
4850.098,-0.0749
4851.562,-0.0747
4853.027,-0.0746
4854.492,-0.0745
4855.957,-0.0746
4857.422,-0.0745
4858.887,-0.0745
4860.352,-0.0745
4861.816,-0.0745
4863.281,-0.0745
4864.746,-0.0743
4866.211,-0.0743
4867.676,-0.0742
4869.141,-0.0742
4870.605,-0.0741
4872.070,-0.0741
4873.535,-0.0741
4875.000,-0.0740
4876.465,-0.0739
4877.930,-0.0739
4879.395,-0.0738
4880.859,-0.0738
4882.324,-0.0737
4883.789,-0.0737
4885.254,-0.0737
4886.719,-0.0737
4888.184,-0.0736
4889.648,-0.0735
4891.113,-0.0735
4892.578,-0.0735
4894.043,-0.0734
4895.508,-0.0733
4896.973,-0.0733
4898.438,-0.0732
4899.902,-0.0731
4901.367,-0.0732
4902.832,-0.0731
4904.297,-0.0730
4905.762,-0.0730
4907.227,-0.0729
4908.691,-0.0728
4910.156,-0.0728
4911.621,-0.0727
4913.086,-0.0728
4914.551,-0.0727
4916.016,-0.0726
4917.480,-0.0725
4918.945,-0.0725
4920.410,-0.0724
4921.875,-0.0724
4923.340,-0.0724
4924.805,-0.0723
4926.270,-0.0723
4927.734,-0.0722
4929.199,-0.0721
4930.664,-0.0721
4932.129,-0.0720
4933.594,-0.0719
4935.059,-0.0719
4936.523,-0.0719
4937.988,-0.0720
4939.453,-0.0719
4940.918,-0.0718
4942.383,-0.0718
4943.848,-0.0717
4945.312,-0.0717
4946.777,-0.0716
4948.242,-0.0716
4949.707,-0.0715
4951.172,-0.0714
4952.637,-0.0714
4954.102,-0.0714
4955.566,-0.0714
4957.031,-0.0713
4958.496,-0.0712
4959.961,-0.0711
4961.426,-0.0711
4962.891,-0.0712
4964.355,-0.0712
4965.820,-0.0711
4967.285,-0.0710
4968.750,-0.0709
4970.215,-0.0708
4971.680,-0.0709
4973.145,-0.0708
4974.609,-0.0708
4976.074,-0.0709
4977.539,-0.0707
4979.004,-0.0707
4980.469,-0.0707
4981.934,-0.0707
4983.398,-0.0706
4984.863,-0.0705
4986.328,-0.0704
4987.793,-0.0704
4989.258,-0.0704
4990.723,-0.0704
4992.188,-0.0703
4993.652,-0.0703
4995.117,-0.0702
4996.582,-0.0702
4998.047,-0.0702
4999.512,-0.0701
5000.977,-0.0702
5002.441,-0.0702
5003.906,-0.0701
5005.371,-0.0701
5006.836,-0.0701
5008.301,-0.0702
5009.766,-0.0702
5011.230,-0.0701
5012.695,-0.0700
5014.160,-0.0700
5015.625,-0.0701
5017.090,-0.0700
5018.555,-0.0699
5020.020,-0.0699
5021.484,-0.0699
5022.949,-0.0698
5024.414,-0.0698
5025.879,-0.0699
5027.344,-0.0699
5028.809,-0.0698
5030.273,-0.0698
5031.738,-0.0699
5033.203,-0.0699
5034.668,-0.0699
5036.133,-0.0700
5037.598,-0.0700
5039.062,-0.0698
5040.527,-0.0699
5041.992,-0.0700
5043.457,-0.0701
5044.922,-0.0699
5046.387,-0.0700
5047.852,-0.0699
5049.316,-0.0699
5050.781,-0.0699
5052.246,-0.0700
5053.711,-0.0700
5055.176,-0.0701
5056.641,-0.0702
5058.105,-0.0702
5059.570,-0.0702
5061.035,-0.0701
5062.500,-0.0703
5063.965,-0.0704
5065.430,-0.0704
5066.895,-0.0705
5068.359,-0.0704
5069.824,-0.0705
5071.289,-0.0706
5072.754,-0.0707
5074.219,-0.0709
5075.684,-0.0709
5077.148,-0.0708
5078.613,-0.0709
5080.078,-0.0711
5081.543,-0.0711
5083.008,-0.0711
5084.473,-0.0713
5085.938,-0.0713
5087.402,-0.0713
5088.867,-0.0716
5090.332,-0.0714
5091.797,-0.0717
5093.262,-0.0718
5094.727,-0.0718
5096.191,-0.0719
5097.656,-0.0719
5099.121,-0.0720
5100.586,-0.0722
5102.051,-0.0722
5103.516,-0.0724
5104.980,-0.0723
5106.445,-0.0725
5107.910,-0.0726
5109.375,-0.0728
5110.840,-0.0727
5112.305,-0.0728
5113.770,-0.0731
5115.234,-0.0731
5116.699,-0.0733
5118.164,-0.0733
5119.629,-0.0735
5121.094,-0.0735
5122.559,-0.0736
5124.023,-0.0737
5125.488,-0.0737
5126.953,-0.0738
5128.418,-0.0737
5129.883,-0.0739
5131.348,-0.0741
5132.812,-0.0741
5134.277,-0.0742
5135.742,-0.0745
5137.207,-0.0745
5138.672,-0.0747
5140.137,-0.0747
5141.602,-0.0746
5143.066,-0.0746
5144.531,-0.0747
5145.996,-0.0749
5147.461,-0.0750
5148.926,-0.0750
5150.391,-0.0750
5151.855,-0.0750
5153.320,-0.0752
5154.785,-0.0752
5156.250,-0.0752
5157.715,-0.0753
5159.180,-0.0753
5160.645,-0.0754
5162.109,-0.0753
5163.574,-0.0756
5165.039,-0.0755
5166.504,-0.0756
5167.969,-0.0757
5169.434,-0.0757
5170.898,-0.0758
5172.363,-0.0757
5173.828,-0.0757
5175.293,-0.0757
5176.758,-0.0758
5178.223,-0.0757
5179.688,-0.0757
5181.152,-0.0759
5182.617,-0.0758
5184.082,-0.0758
5185.547,-0.0758
5187.012,-0.0758
5188.477,-0.0758
5189.941,-0.0759
5191.406,-0.0759
5192.871,-0.0758
5194.336,-0.0759
5195.801,-0.0758
5197.266,-0.0758
5198.730,-0.0757
5200.195,-0.0758
5201.660,-0.0759
5203.125,-0.0759
5204.590,-0.0759
5206.055,-0.0758
5207.520,-0.0758
5208.984,-0.0760
5210.449,-0.0759
5211.914,-0.0757
5213.379,-0.0757
5214.844,-0.0758
5216.309,-0.0758
5217.773,-0.0757
5219.238,-0.0757
5220.703,-0.0757
5222.168,-0.0758
5223.633,-0.0757
5225.098,-0.0756
5226.562,-0.0756
5228.027,-0.0756
5229.492,-0.0756
5230.957,-0.0756
5232.422,-0.0756
5233.887,-0.0755
5235.352,-0.0754
5236.816,-0.0755
5238.281,-0.0754
5239.746,-0.0753
5241.211,-0.0754
5242.676,-0.0753
5244.141,-0.0753
5245.605,-0.0753
5247.070,-0.0752
5248.535,-0.0752
5250.000,-0.0751
5251.465,-0.0751
5252.930,-0.0750
5254.395,-0.0750
5255.859,-0.0750
5257.324,-0.0749
5258.789,-0.0750
5260.254,-0.0748
5261.719,-0.0748
5263.184,-0.0748
5264.648,-0.0748
5266.113,-0.0748
5267.578,-0.0746
5269.043,-0.0745
5270.508,-0.0745
5271.973,-0.0745
5273.438,-0.0745
5274.902,-0.0744
5276.367,-0.0744
5277.832,-0.0745
5279.297,-0.0744
5280.762,-0.0742
5282.227,-0.0742
5283.691,-0.0742
5285.156,-0.0742
5286.621,-0.0740
5288.086,-0.0740
5289.551,-0.0740
5291.016,-0.0739
5292.480,-0.0740
5293.945,-0.0739
5295.410,-0.0739
5296.875,-0.0738
5298.340,-0.0738
5299.805,-0.0738
5301.270,-0.0738
5302.734,-0.0737
5304.199,-0.0736
5305.664,-0.0737
5307.129,-0.0736
5308.594,-0.0734
5310.059,-0.0735
5311.523,-0.0735
5312.988,-0.0733
5314.453,-0.0734
5315.918,-0.0733
5317.383,-0.0733
5318.848,-0.0732
5320.312,-0.0731
5321.777,-0.0731
5323.242,-0.0730
5324.707,-0.0730
5326.172,-0.0731
5327.637,-0.0730
5329.102,-0.0729
5330.566,-0.0729
5332.031,-0.0729
5333.496,-0.0728
5334.961,-0.0728
5336.426,-0.0726
5337.891,-0.0725
5339.355,-0.0725
5340.820,-0.0725
5342.285,-0.0725
5343.750,-0.0725
5345.215,-0.0724
5346.680,-0.0723
5348.145,-0.0722
5349.609,-0.0723
5351.074,-0.0722
5352.539,-0.0721
5354.004,-0.0722
5355.469,-0.0721
5356.934,-0.0721
5358.398,-0.0721
5359.863,-0.0720
5361.328,-0.0720
5362.793,-0.0719
5364.258,-0.0720
5365.723,-0.0718
5367.188,-0.0717
5368.652,-0.0717
5370.117,-0.0716
5371.582,-0.0716
5373.047,-0.0715
5374.512,-0.0714
5375.977,-0.0714
5377.441,-0.0714
5378.906,-0.0714
5380.371,-0.0713
5381.836,-0.0713
5383.301,-0.0713
5384.766,-0.0713
5386.230,-0.0711
5387.695,-0.0711
5389.160,-0.0710
5390.625,-0.0710
5392.090,-0.0709
5393.555,-0.0710
5395.020,-0.0709
5396.484,-0.0708
5397.949,-0.0708
5399.414,-0.0707
5400.879,-0.0707
5402.344,-0.0707
5403.809,-0.0707
5405.273,-0.0708
5406.738,-0.0706
5408.203,-0.0707
5409.668,-0.0705
5411.133,-0.0704
5412.598,-0.0704
5414.062,-0.0704
5415.527,-0.0705
5416.992,-0.0703
5418.457,-0.0703
5419.922,-0.0703
5421.387,-0.0703
5422.852,-0.0703
5424.316,-0.0702
5425.781,-0.0703
5427.246,-0.0702
5428.711,-0.0701
5430.176,-0.0701
5431.641,-0.0700
5433.105,-0.0700
5434.570,-0.0700
5436.035,-0.0700
5437.500,-0.0701
5438.965,-0.0700
5440.430,-0.0700
5441.895,-0.0700
5443.359,-0.0700
5444.824,-0.0701
5446.289,-0.0701
5447.754,-0.0700
5449.219,-0.0701
5450.684,-0.0699
5452.148,-0.0700
5453.613,-0.0699
5455.078,-0.0699
5456.543,-0.0699
5458.008,-0.0699
5459.473,-0.0698
5460.938,-0.0700
5462.402,-0.0699
5463.867,-0.0699
5465.332,-0.0699
5466.797,-0.0700
5468.262,-0.0698
5469.727,-0.0700
5471.191,-0.0698
5472.656,-0.0699
5474.121,-0.0701
5475.586,-0.0700
5477.051,-0.0701
5478.516,-0.0701
5479.980,-0.0701
5481.445,-0.0702
5482.910,-0.0704
5484.375,-0.0702
5485.840,-0.0703
5487.305,-0.0703
5488.770,-0.0702
5490.234,-0.0702
5491.699,-0.0704
5493.164,-0.0704
5494.629,-0.0703
5496.094,-0.0705
5497.559,-0.0706
5499.023,-0.0705
5500.488,-0.0707
5501.953,-0.0707
5503.418,-0.0708
5504.883,-0.0708
5506.348,-0.0710
5507.812,-0.0710
5509.277,-0.0711
5510.742,-0.0711
5512.207,-0.0710
5513.672,-0.0712
5515.137,-0.0715
5516.602,-0.0713
5518.066,-0.0715
5519.531,-0.0716
5520.996,-0.0715
5522.461,-0.0717
5523.926,-0.0719
5525.391,-0.0718
5526.855,-0.0719
5528.320,-0.0719
5529.785,-0.0721
5531.250,-0.0721
5532.715,-0.0723
5534.180,-0.0722
5535.645,-0.0724
5537.109,-0.0726
5538.574,-0.0727
5540.039,-0.0726
5541.504,-0.0728
5542.969,-0.0729
5544.434,-0.0729
5545.898,-0.0731
5547.363,-0.0731
5548.828,-0.0732
5550.293,-0.0732
5551.758,-0.0733
5553.223,-0.0734
5554.688,-0.0736
5556.152,-0.0736
5557.617,-0.0737
5559.082,-0.0737
5560.547,-0.0739
5562.012,-0.0738
5563.477,-0.0741
5564.941,-0.0741
5566.406,-0.0742
5567.871,-0.0742
5569.336,-0.0743
5570.801,-0.0743
5572.266,-0.0744
5573.730,-0.0746
5575.195,-0.0746
5576.660,-0.0747
5578.125,-0.0748
5579.590,-0.0749
5581.055,-0.0750
5582.520,-0.0750
5583.984,-0.0750
5585.449,-0.0752
5586.914,-0.0753
5588.379,-0.0752
5589.844,-0.0753
5591.309,-0.0755
5592.773,-0.0755
5594.238,-0.0756
5595.703,-0.0756
5597.168,-0.0755
5598.633,-0.0755
5600.098,-0.0756
5601.562,-0.0756
5603.027,-0.0757
5604.492,-0.0758
5605.957,-0.0759
5607.422,-0.0759
5608.887,-0.0760
5610.352,-0.0760
5611.816,-0.0759
5613.281,-0.0759
5614.746,-0.0760
5616.211,-0.0760
5617.676,-0.0760
5619.141,-0.0761
5620.605,-0.0760
5622.070,-0.0760
5623.535,-0.0761
5625.000,-0.0762
5626.465,-0.0763
5627.930,-0.0760
5629.395,-0.0762
5630.859,-0.0762
5632.324,-0.0763
5633.789,-0.0761
5635.254,-0.0761
5636.719,-0.0761
5638.184,-0.0762
5639.648,-0.0761
5641.113,-0.0761
5642.578,-0.0764
5644.043,-0.0762
5645.508,-0.0762
5646.973,-0.0762
5648.438,-0.0763
5649.902,-0.0762
5651.367,-0.0761
5652.832,-0.0760
5654.297,-0.0760
5655.762,-0.0761
5657.227,-0.0761
5658.691,-0.0762
5660.156,-0.0761
5661.621,-0.0758
5663.086,-0.0759
5664.551,-0.0758
5666.016,-0.0759
5667.480,-0.0759
5668.945,-0.0758
5670.410,-0.0758
5671.875,-0.0759
5673.340,-0.0758
5674.805,-0.0757
5676.270,-0.0757
5677.734,-0.0756
5679.199,-0.0756
5680.664,-0.0756
5682.129,-0.0756
5683.594,-0.0755
5685.059,-0.0754
5686.523,-0.0754
5687.988,-0.0755
5689.453,-0.0754
5690.918,-0.0754
5692.383,-0.0754
5693.848,-0.0754
5695.312,-0.0753
5696.777,-0.0753
5698.242,-0.0753
5699.707,-0.0753
5701.172,-0.0753
5702.637,-0.0750
5704.102,-0.0752
5705.566,-0.0751
5707.031,-0.0750
5708.496,-0.0750
5709.961,-0.0750
5711.426,-0.0750
5712.891,-0.0749
5714.355,-0.0749
5715.820,-0.0747
5717.285,-0.0747
5718.750,-0.0747
5720.215,-0.0748
5721.680,-0.0746
5723.145,-0.0746
5724.609,-0.0746
5726.074,-0.0746
5727.539,-0.0744
5729.004,-0.0743
5730.469,-0.0743
5731.934,-0.0742
5733.398,-0.0743
5734.863,-0.0742
5736.328,-0.0742
5737.793,-0.0742
5739.258,-0.0741
5740.723,-0.0740
5742.188,-0.0740
5743.652,-0.0740
5745.117,-0.0739
5746.582,-0.0739
5748.047,-0.0739
5749.512,-0.0739
5750.977,-0.0738
5752.441,-0.0737
5753.906,-0.0736
5755.371,-0.0736
5756.836,-0.0736
5758.301,-0.0735
5759.766,-0.0735
5761.230,-0.0734
5762.695,-0.0734
5764.160,-0.0733
5765.625,-0.0733
5767.090,-0.0733
5768.555,-0.0732
5770.020,-0.0731
5771.484,-0.0731
5772.949,-0.0732
5774.414,-0.0731
5775.879,-0.0730
5777.344,-0.0731
5778.809,-0.0730
5780.273,-0.0729
5781.738,-0.0729
5783.203,-0.0729
5784.668,-0.0727
5786.133,-0.0727
5787.598,-0.0726
5789.062,-0.0727
5790.527,-0.0727
5791.992,-0.0727
5793.457,-0.0726
5794.922,-0.0726
5796.387,-0.0724
5797.852,-0.0724
5799.316,-0.0723
5800.781,-0.0723
5802.246,-0.0723
5803.711,-0.0723
5805.176,-0.0723
5806.641,-0.0723
5808.105,-0.0721
5809.570,-0.0720
5811.035,-0.0720
5812.500,-0.0720
5813.965,-0.0719
5815.430,-0.0719
5816.895,-0.0719
5818.359,-0.0719
5819.824,-0.0718
5821.289,-0.0717
5822.754,-0.0717
5824.219,-0.0716
5825.684,-0.0716
5827.148,-0.0715
5828.613,-0.0714
5830.078,-0.0715
5831.543,-0.0715
5833.008,-0.0713
5834.473,-0.0714
5835.938,-0.0714
5837.402,-0.0714
5838.867,-0.0715
5840.332,-0.0713
5841.797,-0.0712
5843.262,-0.0711
5844.727,-0.0710
5846.191,-0.0710
5847.656,-0.0711
5849.121,-0.0711
5850.586,-0.0710
5852.051,-0.0709
5853.516,-0.0708
5854.980,-0.0708
5856.445,-0.0708
5857.910,-0.0708
5859.375,-0.0709
5860.840,-0.0707
5862.305,-0.0708
5863.770,-0.0708
5865.234,-0.0706
5866.699,-0.0706
5868.164,-0.0706
5869.629,-0.0704
5871.094,-0.0705
5872.559,-0.0705
5874.023,-0.0705
5875.488,-0.0706
5876.953,-0.0703
5878.418,-0.0704
5879.883,-0.0703
5881.348,-0.0703
5882.812,-0.0703
5884.277,-0.0701
5885.742,-0.0702
5887.207,-0.0701
5888.672,-0.0703
5890.137,-0.0702
5891.602,-0.0701
5893.066,-0.0701
5894.531,-0.0701
5895.996,-0.0699
5897.461,-0.0701
5898.926,-0.0701
5900.391,-0.0700
5901.855,-0.0700
5903.320,-0.0699
5904.785,-0.0698
5906.250,-0.0698
5907.715,-0.0699
5909.180,-0.0699
5910.645,-0.0699
5912.109,-0.0699
5913.574,-0.0700
5915.039,-0.0699
5916.504,-0.0699
5917.969,-0.0699
5919.434,-0.0699
5920.898,-0.0699
5922.363,-0.0700
5923.828,-0.0700
5925.293,-0.0699
5926.758,-0.0698
5928.223,-0.0699
5929.688,-0.0700
5931.152,-0.0700
5932.617,-0.0698
5934.082,-0.0698
5935.547,-0.0700
5937.012,-0.0698
5938.477,-0.0700
5939.941,-0.0701
5941.406,-0.0700
5942.871,-0.0698
5944.336,-0.0698
5945.801,-0.0700
5947.266,-0.0700
5948.730,-0.0701
5950.195,-0.0701
5951.660,-0.0701
5953.125,-0.0701
5954.590,-0.0701
5956.055,-0.0702
5957.520,-0.0704
5958.984,-0.0704
5960.449,-0.0705
5961.914,-0.0705
5963.379,-0.0705
5964.844,-0.0705
5966.309,-0.0706
5967.773,-0.0704
5969.238,-0.0706
5970.703,-0.0708
5972.168,-0.0707
5973.633,-0.0707
5975.098,-0.0709
5976.562,-0.0707
5978.027,-0.0708
5979.492,-0.0709
5980.957,-0.0710
5982.422,-0.0710
5983.887,-0.0709
5985.352,-0.0713
5986.816,-0.0713
5988.281,-0.0713
5989.746,-0.0715
5991.211,-0.0715
5992.676,-0.0716
5994.141,-0.0717
5995.605,-0.0714
5997.070,-0.0718
5998.535,-0.0720
6000.000,-0.0720
6001.465,-0.0719
6002.930,-0.0720
6004.395,-0.0721
6005.859,-0.0724
6007.324,-0.0723
6008.789,-0.0722
6010.254,-0.0724
6011.719,-0.0724
6013.184,-0.0726
6014.648,-0.0727
6016.113,-0.0730
6017.578,-0.0729
6019.043,-0.0727
6020.508,-0.0730
6021.973,-0.0729
6023.438,-0.0731
6024.902,-0.0733
6026.367,-0.0734
6027.832,-0.0734
6029.297,-0.0736
6030.762,-0.0734
6032.227,-0.0733
6033.691,-0.0737
6035.156,-0.0737
6036.621,-0.0738
6038.086,-0.0740
6039.551,-0.0742
6041.016,-0.0742
6042.480,-0.0744
6043.945,-0.0742
6045.410,-0.0741
6046.875,-0.0743
6048.340,-0.0745
6049.805,-0.0744
6051.270,-0.0746
6052.734,-0.0745
6054.199,-0.0747
6055.664,-0.0747
6057.129,-0.0749
6058.594,-0.0747
6060.059,-0.0749
6061.523,-0.0749
6062.988,-0.0752
6064.453,-0.0752
6065.918,-0.0751
6067.383,-0.0751
6068.848,-0.0751
6070.312,-0.0751
6071.777,-0.0753
6073.242,-0.0754
6074.707,-0.0753
6076.172,-0.0754
6077.637,-0.0755
6079.102,-0.0755
6080.566,-0.0755
6082.031,-0.0756
6083.496,-0.0756
6084.961,-0.0757
6086.426,-0.0758
6087.891,-0.0758
6089.355,-0.0757
6090.820,-0.0757
6092.285,-0.0757
6093.750,-0.0758
6095.215,-0.0758
6096.680,-0.0759
6098.145,-0.0759
6099.609,-0.0758
6101.074,-0.0756
6102.539,-0.0757
6104.004,-0.0758
6105.469,-0.0759
6106.934,-0.0758
6108.398,-0.0758
6109.863,-0.0759
6111.328,-0.0760
6112.793,-0.0759
6114.258,-0.0759
6115.723,-0.0760
6117.188,-0.0760
6118.652,-0.0760
6120.117,-0.0759
6121.582,-0.0758
6123.047,-0.0759
6124.512,-0.0760
6125.977,-0.0759
6127.441,-0.0760
6128.906,-0.0762
6130.371,-0.0761
6131.836,-0.0760
6133.301,-0.0760
6134.766,-0.0761
6136.230,-0.0762
6137.695,-0.0760
6139.160,-0.0758
6140.625,-0.0757
6142.090,-0.0757
6143.555,-0.0759
6145.020,-0.0758
6146.484,-0.0758
6147.949,-0.0757
6149.414,-0.0758
6150.879,-0.0757
6152.344,-0.0757
6153.809,-0.0756
6155.273,-0.0756
6156.738,-0.0757
6158.203,-0.0757
6159.668,-0.0758
6161.133,-0.0756
6162.598,-0.0755
6164.062,-0.0755
6165.527,-0.0757
6166.992,-0.0755
6168.457,-0.0755
6169.922,-0.0755
6171.387,-0.0755
6172.852,-0.0753
6174.316,-0.0753
6175.781,-0.0753
6177.246,-0.0754
6178.711,-0.0754
6180.176,-0.0753
6181.641,-0.0753
6183.105,-0.0753
6184.570,-0.0751
6186.035,-0.0752
6187.500,-0.0751
6188.965,-0.0751
6190.430,-0.0750
6191.895,-0.0751
6193.359,-0.0751
6194.824,-0.0750
6196.289,-0.0750
6197.754,-0.0750
6199.219,-0.0748
6200.684,-0.0748
6202.148,-0.0748
6203.613,-0.0748
6205.078,-0.0747
6206.543,-0.0746
6208.008,-0.0747
6209.473,-0.0747
6210.938,-0.0747
6212.402,-0.0746
6213.867,-0.0745
6215.332,-0.0745
6216.797,-0.0744
6218.262,-0.0744
6219.727,-0.0744
6221.191,-0.0743
6222.656,-0.0742
6224.121,-0.0742
6225.586,-0.0741
6227.051,-0.0741
6228.516,-0.0741
6229.980,-0.0741
6231.445,-0.0741
6232.910,-0.0741
6234.375,-0.0740
6235.840,-0.0740
6237.305,-0.0739
6238.770,-0.0738
6240.234,-0.0737
6241.699,-0.0736
6243.164,-0.0737
6244.629,-0.0738
6246.094,-0.0737
6247.559,-0.0736
6249.023,-0.0737
6250.488,-0.0737
6251.953,-0.0736
6253.418,-0.0734
6254.883,-0.0733
6256.348,-0.0734
6257.812,-0.0733
6259.277,-0.0733
6260.742,-0.0732
6262.207,-0.0731
6263.672,-0.0731
6265.137,-0.0730
6266.602,-0.0731
6268.066,-0.0730
6269.531,-0.0730
6270.996,-0.0730
6272.461,-0.0730
6273.926,-0.0729
6275.391,-0.0727
6276.855,-0.0727
6278.320,-0.0728
6279.785,-0.0728
6281.250,-0.0727
6282.715,-0.0727
6284.180,-0.0727
6285.645,-0.0727
6287.109,-0.0728
6288.574,-0.0726
6290.039,-0.0723
6291.504,-0.0723
6292.969,-0.0722
6294.434,-0.0723
6295.898,-0.0723
6297.363,-0.0722
6298.828,-0.0722
6300.293,-0.0722
6301.758,-0.0721
6303.223,-0.0720
6304.688,-0.0719
6306.152,-0.0718
6307.617,-0.0720
6309.082,-0.0719
6310.547,-0.0719
6312.012,-0.0719
6313.477,-0.0719
6314.941,-0.0719
6316.406,-0.0719
6317.871,-0.0717
6319.336,-0.0718
6320.801,-0.0717
6322.266,-0.0715
6323.730,-0.0716
6325.195,-0.0716
6326.660,-0.0716
6328.125,-0.0714
6329.590,-0.0715
6331.055,-0.0716
6332.520,-0.0716
6333.984,-0.0715
6335.449,-0.0714
6336.914,-0.0714
6338.379,-0.0713
6339.844,-0.0712
6341.309,-0.0711
6342.773,-0.0712
6344.238,-0.0713
6345.703,-0.0711
6347.168,-0.0711
6348.633,-0.0710
6350.098,-0.0710
6351.562,-0.0709
6353.027,-0.0709
6354.492,-0.0709
6355.957,-0.0707
6357.422,-0.0708
6358.887,-0.0709
6360.352,-0.0708
6361.816,-0.0707
6363.281,-0.0706
6364.746,-0.0705
6366.211,-0.0705
6367.676,-0.0704
6369.141,-0.0707
6370.605,-0.0707
6372.070,-0.0705
6373.535,-0.0705
6375.000,-0.0705
6376.465,-0.0706
6377.930,-0.0705
6379.395,-0.0703
6380.859,-0.0704
6382.324,-0.0704
6383.789,-0.0704
6385.254,-0.0704
6386.719,-0.0703
6388.184,-0.0701
6389.648,-0.0700
6391.113,-0.0702
6392.578,-0.0701
6394.043,-0.0701
6395.508,-0.0702
6396.973,-0.0701
6398.438,-0.0702
6399.902,-0.0702
6401.367,-0.0703
6402.832,-0.0700
6404.297,-0.0700
6405.762,-0.0701
6407.227,-0.0699
6408.691,-0.0697
6410.156,-0.0697
6411.621,-0.0699
6413.086,-0.0700
6414.551,-0.0697
6416.016,-0.0697
6417.480,-0.0699
6418.945,-0.0699
6420.410,-0.0698
6421.875,-0.0700
6423.340,-0.0700
6424.805,-0.0699
6426.270,-0.0699
6427.734,-0.0698
6429.199,-0.0699
6430.664,-0.0698
6432.129,-0.0698
6433.594,-0.0698
6435.059,-0.0700
6436.523,-0.0701
6437.988,-0.0700
6439.453,-0.0700
6440.918,-0.0700
6442.383,-0.0700
6443.848,-0.0699
6445.312,-0.0700
6446.777,-0.0702
6448.242,-0.0701
6449.707,-0.0701
6451.172,-0.0701
6452.637,-0.0700
6454.102,-0.0702
6455.566,-0.0703
6457.031,-0.0702
6458.496,-0.0703
6459.961,-0.0702
6461.426,-0.0699
6462.891,-0.0702
6464.355,-0.0704
6465.820,-0.0705
6467.285,-0.0703
6468.750,-0.0705
6470.215,-0.0707
6471.680,-0.0706
6473.145,-0.0706
6474.609,-0.0706
6476.074,-0.0707
6477.539,-0.0707
6479.004,-0.0707
6480.469,-0.0708
6481.934,-0.0709
6483.398,-0.0711
6484.863,-0.0709
6486.328,-0.0709
6487.793,-0.0712
6489.258,-0.0710
6490.723,-0.0712
6492.188,-0.0711
6493.652,-0.0712
6495.117,-0.0714
6496.582,-0.0713
6498.047,-0.0715
6499.512,-0.0717
6500.977,-0.0716
6502.441,-0.0716
6503.906,-0.0715
6505.371,-0.0718
6506.836,-0.0717
6508.301,-0.0718
6509.766,-0.0719
6511.230,-0.0719
6512.695,-0.0718
6514.160,-0.0720
6515.625,-0.0722
6517.090,-0.0719
6518.555,-0.0724
6520.020,-0.0726
6521.484,-0.0724
6522.949,-0.0724
6524.414,-0.0726
6525.879,-0.0728
6527.344,-0.0728
6528.809,-0.0728
6530.273,-0.0729
6531.738,-0.0729
6533.203,-0.0730
6534.668,-0.0732
6536.133,-0.0731
6537.598,-0.0732
6539.062,-0.0734
6540.527,-0.0735
6541.992,-0.0734
6543.457,-0.0737
6544.922,-0.0736
6546.387,-0.0738
6547.852,-0.0737
6549.316,-0.0737
6550.781,-0.0740
6552.246,-0.0739
6553.711,-0.0744
6555.176,-0.0742
6556.641,-0.0743
6558.105,-0.0746
6559.570,-0.0747
6561.035,-0.0744
6562.500,-0.0745
6563.965,-0.0748
6565.430,-0.0746
6566.895,-0.0746
6568.359,-0.0749
6569.824,-0.0750
6571.289,-0.0747
6572.754,-0.0751
6574.219,-0.0749
6575.684,-0.0749
6577.148,-0.0751
6578.613,-0.0752
6580.078,-0.0751
6581.543,-0.0752
6583.008,-0.0755
6584.473,-0.0754
6585.938,-0.0754
6587.402,-0.0753
6588.867,-0.0755
6590.332,-0.0757
6591.797,-0.0758
6593.262,-0.0756
6594.727,-0.0755
6596.191,-0.0756
6597.656,-0.0757
6599.121,-0.0758
6600.586,-0.0758
6602.051,-0.0759
6603.516,-0.0757
6604.980,-0.0758
6606.445,-0.0759
6607.910,-0.0760
6609.375,-0.0761
6610.840,-0.0761
6612.305,-0.0760
6613.770,-0.0761
6615.234,-0.0761
6616.699,-0.0760
6618.164,-0.0760
6619.629,-0.0760
6621.094,-0.0759
6622.559,-0.0761
6624.023,-0.0762
6625.488,-0.0762
6626.953,-0.0763
6628.418,-0.0761
6629.883,-0.0758
6631.348,-0.0760
6632.812,-0.0762
6634.277,-0.0761
6635.742,-0.0762
6637.207,-0.0761
6638.672,-0.0762
6640.137,-0.0763
6641.602,-0.0762
6643.066,-0.0759
6644.531,-0.0759
6645.996,-0.0759
6647.461,-0.0760
6648.926,-0.0759
6650.391,-0.0761
6651.855,-0.0760
6653.320,-0.0760
6654.785,-0.0759
6656.250,-0.0759
6657.715,-0.0758
6659.180,-0.0757
6660.645,-0.0758
6662.109,-0.0758
6663.574,-0.0760
6665.039,-0.0758
6666.504,-0.0756
6667.969,-0.0759
6669.434,-0.0758
6670.898,-0.0757
6672.363,-0.0758
6673.828,-0.0758
6675.293,-0.0757
6676.758,-0.0758
6678.223,-0.0759
6679.688,-0.0758
6681.152,-0.0756
6682.617,-0.0756
6684.082,-0.0756
6685.547,-0.0756
6687.012,-0.0755
6688.477,-0.0755
6689.941,-0.0755
6691.406,-0.0754
6692.871,-0.0754
6694.336,-0.0755
6695.801,-0.0755
6697.266,-0.0755
6698.730,-0.0754
6700.195,-0.0753
6701.660,-0.0754
6703.125,-0.0753
6704.590,-0.0752
6706.055,-0.0751
